Date;Latitude;Longitude;tasAdjust
19530213;43.56690;1.39783;2.57
19530214;43.56690;1.39783;5.85
19530215;43.56690;1.39783;6.48
19530216;43.56690;1.39783;3.72
19530217;43.56690;1.39783;4.46
19530218;43.56690;1.39783;7.51
19530219;43.56690;1.39783;6.54
19530220;43.56690;1.39783;5.18
19530221;43.56690;1.39783;7.22
19530222;43.56690;1.39783;3.99
19530223;43.56690;1.39783;0.90
19530224;43.56690;1.39783;3.20
19530225;43.56690;1.39783;8.17
19530226;43.56690;1.39783;9.00
19530227;43.56690;1.39783;10.07
19530228;43.56690;1.39783;8.24
19530301;43.56690;1.39783;9.87
19530302;43.56690;1.39783;13.62
19530303;43.56690;1.39783;8.92
19530304;43.56690;1.39783;8.48
19530305;43.56690;1.39783;11.73
19530306;43.56690;1.39783;15.69
19530307;43.56690;1.39783;15.73
19530308;43.56690;1.39783;13.59
19530309;43.56690;1.39783;12.24
19530310;43.56690;1.39783;10.86
19530311;43.56690;1.39783;10.86
19530312;43.56690;1.39783;8.75
19530313;43.56690;1.39783;8.31
19530314;43.56690;1.39783;11.31
19530315;43.56690;1.39783;14.15
19530316;43.56690;1.39783;11.61
19530317;43.56690;1.39783;11.73
19530318;43.56690;1.39783;13.43
19530319;43.56690;1.39783;15.01
19530320;43.56690;1.39783;15.22
19530321;43.56690;1.39783;15.10
19530322;43.56690;1.39783;15.89
19530323;43.56690;1.39783;12.20
19530324;43.56690;1.39783;9.77
19530325;43.56690;1.39783;8.78
19530326;43.56690;1.39783;8.96
19530327;43.56690;1.39783;12.45
19530328;43.56690;1.39783;11.88
19530329;43.56690;1.39783;13.96
19530330;43.56690;1.39783;8.43
19530331;43.56690;1.39783;7.10
19530401;43.56690;1.39783;7.44
19530402;43.56690;1.39783;9.02
19530403;43.56690;1.39783;9.27
19530404;43.56690;1.39783;9.40
19530405;43.56690;1.39783;10.19
19530406;43.56690;1.39783;11.12
19530407;43.56690;1.39783;14.08
19530408;43.56690;1.39783;12.48
19530409;43.56690;1.39783;12.76
19530410;43.56690;1.39783;13.52
19530411;43.56690;1.39783;14.20
19530412;43.56690;1.39783;13.67
19530413;43.56690;1.39783;11.79
19530414;43.56690;1.39783;11.71
19530415;43.56690;1.39783;13.38
19530416;43.56690;1.39783;13.98
19530417;43.56690;1.39783;13.74
19530418;43.56690;1.39783;13.63
19530419;43.56690;1.39783;13.60
19530420;43.56690;1.39783;12.72
19530421;43.56690;1.39783;13.19
19530422;43.56690;1.39783;14.79
19530423;43.56690;1.39783;15.03
19530424;43.56690;1.39783;17.89
19530425;43.56690;1.39783;21.08
19530426;43.56690;1.39783;15.85
19530427;43.56690;1.39783;12.67
19530428;43.56690;1.39783;11.80
19530429;43.56690;1.39783;12.05
19530430;43.56690;1.39783;12.32
19530501;43.56690;1.39783;14.77
19530502;43.56690;1.39783;12.22
19530503;43.56690;1.39783;13.85
19530504;43.56690;1.39783;13.50
19530505;43.56690;1.39783;13.40
19530506;43.56690;1.39783;15.29
19530507;43.56690;1.39783;15.27
19530508;43.56690;1.39783;16.79
19530509;43.56690;1.39783;15.97
19530510;43.56690;1.39783;14.58
19530511;43.56690;1.39783;11.97
19530512;43.56690;1.39783;10.57
19530513;43.56690;1.39783;10.85
19530514;43.56690;1.39783;13.04
19530515;43.56690;1.39783;16.72
19530516;43.56690;1.39783;19.92
19530517;43.56690;1.39783;12.98
19530518;43.56690;1.39783;12.80
19530519;43.56690;1.39783;16.18
19530520;43.56690;1.39783;14.40
19530521;43.56690;1.39783;12.73
19530522;43.56690;1.39783;11.02
19530523;43.56690;1.39783;10.76
19530524;43.56690;1.39783;11.43
19530525;43.56690;1.39783;13.29
19530526;43.56690;1.39783;17.83
19530527;43.56690;1.39783;15.41
19530528;43.56690;1.39783;15.42
19530529;43.56690;1.39783;17.32
19530530;43.56690;1.39783;16.14
19530531;43.56690;1.39783;17.82
19530601;43.56690;1.39783;19.35
19530602;43.56690;1.39783;20.37
19530603;43.56690;1.39783;17.83
19530604;43.56690;1.39783;19.88
19530605;43.56690;1.39783;18.90
19530606;43.56690;1.39783;20.21
19530607;43.56690;1.39783;18.93
19530608;43.56690;1.39783;19.29
19530609;43.56690;1.39783;18.35
19530610;43.56690;1.39783;20.05
19530611;43.56690;1.39783;19.68
19530612;43.56690;1.39783;20.63
19530613;43.56690;1.39783;19.67
19530614;43.56690;1.39783;17.30
19530615;43.56690;1.39783;19.07
19530616;43.56690;1.39783;17.37
19530617;43.56690;1.39783;19.13
19530618;43.56690;1.39783;24.00
19530619;43.56690;1.39783;25.01
19530620;43.56690;1.39783;20.89
19530621;43.56690;1.39783;23.45
19530622;43.56690;1.39783;23.58
19530623;43.56690;1.39783;24.18
19530624;43.56690;1.39783;20.15
19530625;43.56690;1.39783;20.84
19530626;43.56690;1.39783;23.44
19530627;43.56690;1.39783;21.74
19530628;43.56690;1.39783;22.63
19530629;43.56690;1.39783;23.50
19530630;43.56690;1.39783;26.16
19530701;43.56690;1.39783;23.97
19530702;43.56690;1.39783;20.56
19530703;43.56690;1.39783;19.52
19530704;43.56690;1.39783;18.25
19530705;43.56690;1.39783;16.85
19530706;43.56690;1.39783;18.50
19530707;43.56690;1.39783;20.59
19530708;43.56690;1.39783;23.48
19530709;43.56690;1.39783;25.44
19530710;43.56690;1.39783;25.25
19530711;43.56690;1.39783;26.63
19530712;43.56690;1.39783;28.33
19530713;43.56690;1.39783;28.99
19530714;43.56690;1.39783;29.69
19530715;43.56690;1.39783;28.69
19530716;43.56690;1.39783;26.40
19530717;43.56690;1.39783;23.29
19530718;43.56690;1.39783;22.33
19530719;43.56690;1.39783;24.02
19530720;43.56690;1.39783;20.36
19530721;43.56690;1.39783;17.71
19530722;43.56690;1.39783;19.39
19530723;43.56690;1.39783;22.80
19530724;43.56690;1.39783;26.10
19530725;43.56690;1.39783;26.76
19530726;43.56690;1.39783;24.36
19530727;43.56690;1.39783;18.60
19530728;43.56690;1.39783;20.45
19530729;43.56690;1.39783;21.03
19530730;43.56690;1.39783;19.54
19530731;43.56690;1.39783;18.72
19530801;43.56690;1.39783;16.26
19530802;43.56690;1.39783;17.79
19530803;43.56690;1.39783;16.33
19530804;43.56690;1.39783;15.16
19530805;43.56690;1.39783;16.59
19530806;43.56690;1.39783;18.41
19530807;43.56690;1.39783;20.99
19530808;43.56690;1.39783;21.21
19530809;43.56690;1.39783;22.39
19530810;43.56690;1.39783;19.91
19530811;43.56690;1.39783;20.58
19530812;43.56690;1.39783;19.42
19530813;43.56690;1.39783;21.97
19530814;43.56690;1.39783;23.45
19530815;43.56690;1.39783;23.93
19530816;43.56690;1.39783;22.69
19530817;43.56690;1.39783;21.32
19530818;43.56690;1.39783;19.36
19530819;43.56690;1.39783;20.04
19530820;43.56690;1.39783;21.36
19530821;43.56690;1.39783;20.86
19530822;43.56690;1.39783;23.52
19530823;43.56690;1.39783;24.68
19530824;43.56690;1.39783;20.12
19530825;43.56690;1.39783;18.32
19530826;43.56690;1.39783;17.24
19530827;43.56690;1.39783;17.92
19530828;43.56690;1.39783;21.04
19530829;43.56690;1.39783;15.81
19530830;43.56690;1.39783;15.70
19530831;43.56690;1.39783;15.78
19530901;43.56690;1.39783;15.46
19530902;43.56690;1.39783;16.79
19530903;43.56690;1.39783;17.88
19530904;43.56690;1.39783;19.14
19530905;43.56690;1.39783;22.39
19530906;43.56690;1.39783;22.33
19530907;43.56690;1.39783;22.34
19530908;43.56690;1.39783;20.68
19530909;43.56690;1.39783;19.14
19530910;43.56690;1.39783;18.23
19530911;43.56690;1.39783;15.57
19530912;43.56690;1.39783;14.64
19530913;43.56690;1.39783;12.38
19530914;43.56690;1.39783;14.35
19530915;43.56690;1.39783;17.65
19530916;43.56690;1.39783;18.16
19530917;43.56690;1.39783;18.01
19530918;43.56690;1.39783;17.69
19530919;43.56690;1.39783;16.79
19530920;43.56690;1.39783;14.55
19530921;43.56690;1.39783;20.14
19530922;43.56690;1.39783;18.95
19530923;43.56690;1.39783;21.19
19530924;43.56690;1.39783;20.75
19530925;43.56690;1.39783;18.98
19530926;43.56690;1.39783;17.41
19530927;43.56690;1.39783;15.83
19530928;43.56690;1.39783;14.71
19530929;43.56690;1.39783;14.49
19530930;43.56690;1.39783;16.23
19531001;43.56690;1.39783;15.14
19531002;43.56690;1.39783;14.68
19531003;43.56690;1.39783;16.65
19531004;43.56690;1.39783;14.80
19531005;43.56690;1.39783;11.93
19531006;43.56690;1.39783;10.89
19531007;43.56690;1.39783;12.50
19531008;43.56690;1.39783;14.93
19531009;43.56690;1.39783;12.86
19531010;43.56690;1.39783;12.80
19531011;43.56690;1.39783;13.85
19531012;43.56690;1.39783;11.93
19531013;43.56690;1.39783;10.02
19531014;43.56690;1.39783;10.93
19531015;43.56690;1.39783;9.17
19531016;43.56690;1.39783;10.66
19531017;43.56690;1.39783;11.09
19531018;43.56690;1.39783;12.75
19531019;43.56690;1.39783;10.21
19531020;43.56690;1.39783;10.84
19531021;43.56690;1.39783;13.25
19531022;43.56690;1.39783;12.86
19531023;43.56690;1.39783;10.69
19531024;43.56690;1.39783;12.07
19531025;43.56690;1.39783;17.04
19531026;43.56690;1.39783;16.17
19531027;43.56690;1.39783;12.48
19531028;43.56690;1.39783;8.28
19531029;43.56690;1.39783;6.93
19531030;43.56690;1.39783;4.71
19531031;43.56690;1.39783;6.87
19531101;43.56690;1.39783;12.52
19531102;43.56690;1.39783;14.50
19531103;43.56690;1.39783;14.85
19531104;43.56690;1.39783;15.81
19531105;43.56690;1.39783;16.37
19531106;43.56690;1.39783;15.26
19531107;43.56690;1.39783;12.63
19531108;43.56690;1.39783;12.07
19531109;43.56690;1.39783;11.60
19531110;43.56690;1.39783;13.85
19531111;43.56690;1.39783;12.46
19531112;43.56690;1.39783;15.30
19531113;43.56690;1.39783;11.90
19531114;43.56690;1.39783;10.56
19531115;43.56690;1.39783;9.43
19531116;43.56690;1.39783;10.00
19531117;43.56690;1.39783;11.62
19531118;43.56690;1.39783;9.77
19531119;43.56690;1.39783;6.19
19531120;43.56690;1.39783;7.45
19531121;43.56690;1.39783;8.57
19531122;43.56690;1.39783;8.11
19531123;43.56690;1.39783;7.73
19531124;43.56690;1.39783;6.83
19531125;43.56690;1.39783;9.19
19531126;43.56690;1.39783;8.77
19531127;43.56690;1.39783;8.06
19531128;43.56690;1.39783;11.34
19531129;43.56690;1.39783;10.53
19531130;43.56690;1.39783;9.28
19531201;43.56690;1.39783;11.95
19531202;43.56690;1.39783;11.43
19531203;43.56690;1.39783;7.90
19531204;43.56690;1.39783;6.24
19531205;43.56690;1.39783;3.94
19531206;43.56690;1.39783;-0.45
19531207;43.56690;1.39783;-1.12
19531208;43.56690;1.39783;-1.09
19531209;43.56690;1.39783;1.95
19531210;43.56690;1.39783;7.18
19531211;43.56690;1.39783;6.72
19531212;43.56690;1.39783;4.78
19531213;43.56690;1.39783;5.46
19531214;43.56690;1.39783;2.10
19531215;43.56690;1.39783;1.70
19531216;43.56690;1.39783;0.58
19531217;43.56690;1.39783;-1.62
19531218;43.56690;1.39783;3.67
19531219;43.56690;1.39783;4.15
19531220;43.56690;1.39783;5.47
19531221;43.56690;1.39783;1.80
19531222;43.56690;1.39783;1.40
19531223;43.56690;1.39783;2.17
19531224;43.56690;1.39783;0.46
19531225;43.56690;1.39783;2.76
19531226;43.56690;1.39783;10.35
19531227;43.56690;1.39783;10.08
19531228;43.56690;1.39783;10.26
19531229;43.56690;1.39783;10.02
19531230;43.56690;1.39783;10.60
19531231;43.56690;1.39783;10.40
19540101;43.56690;1.39783;9.31
19540102;43.56690;1.39783;8.11
19540103;43.56690;1.39783;8.23
19540104;43.56690;1.39783;8.93
19540105;43.56690;1.39783;9.14
19540106;43.56690;1.39783;9.61
19540107;43.56690;1.39783;6.84
19540108;43.56690;1.39783;3.86
19540109;43.56690;1.39783;4.18
19540110;43.56690;1.39783;3.68
19540111;43.56690;1.39783;1.44
19540112;43.56690;1.39783;3.54
19540113;43.56690;1.39783;4.34
19540114;43.56690;1.39783;2.06
19540115;43.56690;1.39783;-0.53
19540116;43.56690;1.39783;0.60
19540117;43.56690;1.39783;0.87
19540118;43.56690;1.39783;1.65
19540119;43.56690;1.39783;4.15
19540120;43.56690;1.39783;4.28
19540121;43.56690;1.39783;6.93
19540122;43.56690;1.39783;6.62
19540123;43.56690;1.39783;1.78
19540124;43.56690;1.39783;2.20
19540125;43.56690;1.39783;3.65
19540126;43.56690;1.39783;7.42
19540127;43.56690;1.39783;5.98
19540128;43.56690;1.39783;5.14
19540129;43.56690;1.39783;3.67
19540130;43.56690;1.39783;6.52
19540131;43.56690;1.39783;6.11
19540201;43.56690;1.39783;0.74
19540202;43.56690;1.39783;0.26
19540203;43.56690;1.39783;4.98
19540204;43.56690;1.39783;10.13
19540205;43.56690;1.39783;11.52
19540206;43.56690;1.39783;5.51
19540207;43.56690;1.39783;4.84
19540208;43.56690;1.39783;8.29
19540209;43.56690;1.39783;8.10
19540210;43.56690;1.39783;8.27
19540211;43.56690;1.39783;9.28
19540212;43.56690;1.39783;5.86
19540213;43.56690;1.39783;5.02
19540214;43.56690;1.39783;1.14
19540215;43.56690;1.39783;0.63
19540216;43.56690;1.39783;3.83
19540217;43.56690;1.39783;1.61
19540218;43.56690;1.39783;2.94
19540219;43.56690;1.39783;1.21
19540220;43.56690;1.39783;4.39
19540221;43.56690;1.39783;4.06
19540222;43.56690;1.39783;5.11
19540223;43.56690;1.39783;3.42
19540224;43.56690;1.39783;1.63
19540225;43.56690;1.39783;1.11
19540226;43.56690;1.39783;0.88
19540227;43.56690;1.39783;3.28
19540228;43.56690;1.39783;7.42
19540301;43.56690;1.39783;4.78
19540302;43.56690;1.39783;4.35
19540303;43.56690;1.39783;8.01
19540304;43.56690;1.39783;6.63
19540305;43.56690;1.39783;7.53
19540306;43.56690;1.39783;7.98
19540307;43.56690;1.39783;8.87
19540308;43.56690;1.39783;9.08
19540309;43.56690;1.39783;12.66
19540310;43.56690;1.39783;10.20
19540311;43.56690;1.39783;9.38
19540312;43.56690;1.39783;9.83
19540313;43.56690;1.39783;10.91
19540314;43.56690;1.39783;10.16
19540315;43.56690;1.39783;9.98
19540316;43.56690;1.39783;10.49
19540317;43.56690;1.39783;10.75
19540318;43.56690;1.39783;4.09
19540319;43.56690;1.39783;0.05
19540320;43.56690;1.39783;1.88
19540321;43.56690;1.39783;7.18
19540322;43.56690;1.39783;6.92
19540323;43.56690;1.39783;5.02
19540324;43.56690;1.39783;2.42
19540325;43.56690;1.39783;2.57
19540326;43.56690;1.39783;5.10
19540327;43.56690;1.39783;8.96
19540328;43.56690;1.39783;8.56
19540329;43.56690;1.39783;11.56
19540330;43.56690;1.39783;11.23
19540331;43.56690;1.39783;12.06
19540401;43.56690;1.39783;11.94
19540402;43.56690;1.39783;13.89
19540403;43.56690;1.39783;15.39
19540404;43.56690;1.39783;10.53
19540405;43.56690;1.39783;9.41
19540406;43.56690;1.39783;7.76
19540407;43.56690;1.39783;8.46
19540408;43.56690;1.39783;12.21
19540409;43.56690;1.39783;12.89
19540410;43.56690;1.39783;14.94
19540411;43.56690;1.39783;12.74
19540412;43.56690;1.39783;13.98
19540413;43.56690;1.39783;14.83
19540414;43.56690;1.39783;11.00
19540415;43.56690;1.39783;10.45
19540416;43.56690;1.39783;13.39
19540417;43.56690;1.39783;15.24
19540418;43.56690;1.39783;10.69
19540419;43.56690;1.39783;9.88
19540420;43.56690;1.39783;8.08
19540421;43.56690;1.39783;10.11
19540422;43.56690;1.39783;11.82
19540423;43.56690;1.39783;13.37
19540424;43.56690;1.39783;9.38
19540425;43.56690;1.39783;8.10
19540426;43.56690;1.39783;9.29
19540427;43.56690;1.39783;11.93
19540428;43.56690;1.39783;14.65
19540429;43.56690;1.39783;11.19
19540430;43.56690;1.39783;10.61
19540501;43.56690;1.39783;12.88
19540502;43.56690;1.39783;10.12
19540503;43.56690;1.39783;7.96
19540504;43.56690;1.39783;10.14
19540505;43.56690;1.39783;12.81
19540506;43.56690;1.39783;12.40
19540507;43.56690;1.39783;14.12
19540508;43.56690;1.39783;13.43
19540509;43.56690;1.39783;13.85
19540510;43.56690;1.39783;12.87
19540511;43.56690;1.39783;16.12
19540512;43.56690;1.39783;16.17
19540513;43.56690;1.39783;15.39
19540514;43.56690;1.39783;14.50
19540515;43.56690;1.39783;14.16
19540516;43.56690;1.39783;11.28
19540517;43.56690;1.39783;11.34
19540518;43.56690;1.39783;14.10
19540519;43.56690;1.39783;14.67
19540520;43.56690;1.39783;15.40
19540521;43.56690;1.39783;14.51
19540522;43.56690;1.39783;13.76
19540523;43.56690;1.39783;14.58
19540524;43.56690;1.39783;11.51
19540525;43.56690;1.39783;12.18
19540526;43.56690;1.39783;12.38
19540527;43.56690;1.39783;14.22
19540528;43.56690;1.39783;13.96
19540529;43.56690;1.39783;15.06
19540530;43.56690;1.39783;14.04
19540531;43.56690;1.39783;14.53
19540601;43.56690;1.39783;15.52
19540602;43.56690;1.39783;16.90
19540603;43.56690;1.39783;16.49
19540604;43.56690;1.39783;19.23
19540605;43.56690;1.39783;20.89
19540606;43.56690;1.39783;19.05
19540607;43.56690;1.39783;19.72
19540608;43.56690;1.39783;16.98
19540609;43.56690;1.39783;19.68
19540610;43.56690;1.39783;19.10
19540611;43.56690;1.39783;16.49
19540612;43.56690;1.39783;19.23
19540613;43.56690;1.39783;18.79
19540614;43.56690;1.39783;17.88
19540615;43.56690;1.39783;18.03
19540616;43.56690;1.39783;15.43
19540617;43.56690;1.39783;12.44
19540618;43.56690;1.39783;15.94
19540619;43.56690;1.39783;15.00
19540620;43.56690;1.39783;15.06
19540621;43.56690;1.39783;17.55
19540622;43.56690;1.39783;16.78
19540623;43.56690;1.39783;14.22
19540624;43.56690;1.39783;14.19
19540625;43.56690;1.39783;16.62
19540626;43.56690;1.39783;16.81
19540627;43.56690;1.39783;16.49
19540628;43.56690;1.39783;16.95
19540629;43.56690;1.39783;15.67
19540630;43.56690;1.39783;16.38
19540701;43.56690;1.39783;19.08
19540702;43.56690;1.39783;20.60
19540703;43.56690;1.39783;23.66
19540704;43.56690;1.39783;26.70
19540705;43.56690;1.39783;25.33
19540706;43.56690;1.39783;21.10
19540707;43.56690;1.39783;20.66
19540708;43.56690;1.39783;21.02
19540709;43.56690;1.39783;17.43
19540710;43.56690;1.39783;16.37
19540711;43.56690;1.39783;19.38
19540712;43.56690;1.39783;18.46
19540713;43.56690;1.39783;20.71
19540714;43.56690;1.39783;22.83
19540715;43.56690;1.39783;23.73
19540716;43.56690;1.39783;23.19
19540717;43.56690;1.39783;24.15
19540718;43.56690;1.39783;19.91
19540719;43.56690;1.39783;18.52
19540720;43.56690;1.39783;21.48
19540721;43.56690;1.39783;21.58
19540722;43.56690;1.39783;24.20
19540723;43.56690;1.39783;25.23
19540724;43.56690;1.39783;26.28
19540725;43.56690;1.39783;25.32
19540726;43.56690;1.39783;24.74
19540727;43.56690;1.39783;24.10
19540728;43.56690;1.39783;23.46
19540729;43.56690;1.39783;25.86
19540730;43.56690;1.39783;25.77
19540731;43.56690;1.39783;27.71
19540801;43.56690;1.39783;28.54
19540802;43.56690;1.39783;27.45
19540803;43.56690;1.39783;25.01
19540804;43.56690;1.39783;22.97
19540805;43.56690;1.39783;21.83
19540806;43.56690;1.39783;21.62
19540807;43.56690;1.39783;21.60
19540808;43.56690;1.39783;21.58
19540809;43.56690;1.39783;23.49
19540810;43.56690;1.39783;24.10
19540811;43.56690;1.39783;24.52
19540812;43.56690;1.39783;25.52
19540813;43.56690;1.39783;23.15
19540814;43.56690;1.39783;24.29
19540815;43.56690;1.39783;24.13
19540816;43.56690;1.39783;24.26
19540817;43.56690;1.39783;22.92
19540818;43.56690;1.39783;21.52
19540819;43.56690;1.39783;22.61
19540820;43.56690;1.39783;22.95
19540821;43.56690;1.39783;22.73
19540822;43.56690;1.39783;23.58
19540823;43.56690;1.39783;24.12
19540824;43.56690;1.39783;21.16
19540825;43.56690;1.39783;19.42
19540826;43.56690;1.39783;21.62
19540827;43.56690;1.39783;23.70
19540828;43.56690;1.39783;25.23
19540829;43.56690;1.39783;25.02
19540830;43.56690;1.39783;24.38
19540831;43.56690;1.39783;23.75
19540901;43.56690;1.39783;24.82
19540902;43.56690;1.39783;23.67
19540903;43.56690;1.39783;25.09
19540904;43.56690;1.39783;23.56
19540905;43.56690;1.39783;24.00
19540906;43.56690;1.39783;24.04
19540907;43.56690;1.39783;25.76
19540908;43.56690;1.39783;26.18
19540909;43.56690;1.39783;27.01
19540910;43.56690;1.39783;26.81
19540911;43.56690;1.39783;26.46
19540912;43.56690;1.39783;26.95
19540913;43.56690;1.39783;25.19
19540914;43.56690;1.39783;24.80
19540915;43.56690;1.39783;24.69
19540916;43.56690;1.39783;23.48
19540917;43.56690;1.39783;21.21
19540918;43.56690;1.39783;21.36
19540919;43.56690;1.39783;23.64
19540920;43.56690;1.39783;25.81
19540921;43.56690;1.39783;20.43
19540922;43.56690;1.39783;19.46
19540923;43.56690;1.39783;21.84
19540924;43.56690;1.39783;20.58
19540925;43.56690;1.39783;20.84
19540926;43.56690;1.39783;20.69
19540927;43.56690;1.39783;19.33
19540928;43.56690;1.39783;19.21
19540929;43.56690;1.39783;18.87
19540930;43.56690;1.39783;21.76
19541001;43.56690;1.39783;22.53
19541002;43.56690;1.39783;25.05
19541003;43.56690;1.39783;25.21
19541004;43.56690;1.39783;24.50
19541005;43.56690;1.39783;20.83
19541006;43.56690;1.39783;20.53
19541007;43.56690;1.39783;21.63
19541008;43.56690;1.39783;17.04
19541009;43.56690;1.39783;13.89
19541010;43.56690;1.39783;13.59
19541011;43.56690;1.39783;15.13
19541012;43.56690;1.39783;12.88
19541013;43.56690;1.39783;11.36
19541014;43.56690;1.39783;10.02
19541015;43.56690;1.39783;9.45
19541016;43.56690;1.39783;10.74
19541017;43.56690;1.39783;13.82
19541018;43.56690;1.39783;17.30
19541019;43.56690;1.39783;19.93
19541020;43.56690;1.39783;22.58
19541021;43.56690;1.39783;18.63
19541022;43.56690;1.39783;20.01
19541023;43.56690;1.39783;15.89
19541024;43.56690;1.39783;12.71
19541025;43.56690;1.39783;12.22
19541026;43.56690;1.39783;12.69
19541027;43.56690;1.39783;10.56
19541028;43.56690;1.39783;9.76
19541029;43.56690;1.39783;11.67
19541030;43.56690;1.39783;13.69
19541031;43.56690;1.39783;12.69
19541101;43.56690;1.39783;9.79
19541102;43.56690;1.39783;9.95
19541103;43.56690;1.39783;14.39
19541104;43.56690;1.39783;17.11
19541105;43.56690;1.39783;16.51
19541106;43.56690;1.39783;15.72
19541107;43.56690;1.39783;13.10
19541108;43.56690;1.39783;9.59
19541109;43.56690;1.39783;8.34
19541110;43.56690;1.39783;6.56
19541111;43.56690;1.39783;8.44
19541112;43.56690;1.39783;9.95
19541113;43.56690;1.39783;8.26
19541114;43.56690;1.39783;8.98
19541115;43.56690;1.39783;7.43
19541116;43.56690;1.39783;6.55
19541117;43.56690;1.39783;10.55
19541118;43.56690;1.39783;9.75
19541119;43.56690;1.39783;9.87
